date,content,id,url
2021-09-22 23:00:47+00:00,@patches4dnf SAYS YOU WHO HAS A PISS KINK ??? /lh,1440813353392242695,https://twitter.com/bucketofsnakes_/status/1440813353392242695
2021-09-22 23:00:29+00:00,Aure... Your eye.. Who did this to you? Who hurt you? I'll—You... You did this to yourself?,1440813277399838728,https://twitter.com/aoifeflorence/status/1440813277399838728
2021-09-22 23:00:18+00:00,"I kinda just made this on a whim but I’m going to use it as a reminder that all of you who too are in the lgbtq+ community are valid and deserve all the love and equality as everyone else. whether you have people irl who support you or not, I support you 1000% and lysm 🏳️‍⚧️🤎🖤🏳️‍🌈 https://t.co/hIk1PmSbVy",1440813235259600904,https://twitter.com/MythicalLlamaXO/status/1440813235259600904
2021-09-22 23:00:15+00:00,"Love that every time I see ppl called themselves a seulmate or having Seulgi’s name in their @ but did the opposite of what her fans should do. Pls keep exposing yourself, it helps us to report some of you who might be in a mission to set her up &lt;3 https://t.co/JRlp7fEv0y https://t.co/262Srx3KXS",1440813220889972742,https://twitter.com/seulgiscone/status/1440813220889972742
2021-09-22 23:00:14+00:00,@joonscup But that’s the definition of presumably black people like you who are soo removed from their black ness that they participate in micro aggression like in this case discrediting black culture for some type of benefit they don’t even up getting a coon,1440813214569164817,https://twitter.com/MESSIEKPOP/status/1440813214569164817
2021-09-22 23:00:11+00:00,"@ShelettaIsFunny @ShelettaIsFunny, we know you who cooking at the headquarters , so please excuse yourself from the invite 

(respectfully) 

Little divorce leaving  Tito’s for @grayduckspirits   I see you, maybe they should come down here to Texassssssss🤣🤣🤣 https://t.co/O0qJ0Llj3E",1440813203387154448,https://twitter.com/chris651ftw/status/1440813203387154448
2021-09-22 23:00:08+00:00,"Last week we held the Mvskoke Nation Primary Elections, and we just wanted to thank those of you who took your time to be a voice in your nation. Cokv ohsatcat mvto cekices (Thank you for voting)! #PromotingCivicDuty https://t.co/RKMHwMqsOD",1440813191374598155,https://twitter.com/MvskokeYouth/status/1440813191374598155
2021-09-22 23:00:06+00:00,"For those of you who discovered #Survivor during quarantine and are watching live for the first time tonight, just a heads up that I post a recap right after the episode ends. It is always very, very short and can be read in no time at all.",1440813181220253698,https://twitter.com/DaltonRoss/status/1440813181220253698
2021-09-22 23:00:04+00:00,"@MichelletypoQ @amazon Whatever. Buy as much Amazon nail polish as you want 🙄 Amazon employees are pissing in bottles ready to serve you.

(Who the F orders ONE bottle of nail polish anyway?)",1440813174165422089,https://twitter.com/BorjeSemenko/status/1440813174165422089
2021-09-22 23:00:00+00:00,"#BookReview 'The Penguin Book of Spanish Short Stories'. Reviewed by Stacey. ⭐⭐⭐⭐

'For those of you who have a love for classic literature, this is the book to pick up.'

Read the Review - https://t.co/9uz7pqGr5W

#BookBlogger #WSRT #Readers #WednesdayMotivation",1440813156998152194,https://twitter.com/storywhispers/status/1440813156998152194
2021-09-22 22:59:57+00:00,"once you start acting weird , ima show you who WEIRDER 🙃",1440813144616550408,https://twitter.com/pretty_monii__/status/1440813144616550408
